commit,parent1,parent2,ancestor,is pr,added lines,deleted lines,devs parent1,devs parent2,time,nr files,added files,deleted files,renamed files,copied files,modified files,nr commits1,nr commits2,density1,density2,fix,bug,feature,improve,document,refactor,update,add,remove,use,delete,change,messages_min,messages_max,messages_mean,messages_median,conflict,avg_density,avg_density_cat,added_lines_per_commit,deleted_lines_per_commit,files_per_commit,files_per_developer,messages_per_commit,commit_per_developer_on_branch1,commit_per_developer_on_branch2
4085,19396,19211,5971,1,1,1,2,1,90,1,0,0,0,0,1,4,1,4,1,1,0,0,0,1,0,0,0,1,1,0,2,104,132,116.0,114.0,0,2.5,2,0.2,0.2,0.2,0.3333333333333333,23.2,2.0,1.0
13816,8479,19967,4065,0,91,13,1,1,24,1,0,0,0,0,6,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,69,106,94.5,101.5,0,0.5,1,18.2,2.6,0.2,0.5,18.9,1.0,4.0
18301,7372,10374,16223,1,1,0,4,1,263,1,0,0,0,0,1,9,3,9,2,1,0,0,1,0,0,1,5,0,0,0,1,33,98,60.66666666666667,59.0,0,5.5,3,0.08333333333333333,0.0,0.08333333333333333,0.2,5.055555555555556,2.25,3.0
18816,17890,11029,7414,0,148,0,15,1,601,1,1,0,0,0,1,114,4,27,1,17,1,0,2,1,0,3,31,2,5,0,5,27,129,65.38157894736841,65.0,0,14.0,3,1.2542372881355932,0.0,0.00847457627118644,0.0625,0.5540811775200712,7.6,4.0
10456,2643,9543,3288,0,69,35,1,6,81,2,0,0,0,0,9,3,16,3,10,3,1,0,0,0,0,1,3,2,3,0,0,42,112,84.625,87.5,1,6.5,3,3.6315789473684212,1.8421052631578947,0.10526315789473684,0.2857142857142857,4.453947368421052,3.0,2.6666666666666665
24655,16479,23418,13588,1,1,1,14,1,182,1,0,0,0,0,1,29,1,16,1,3,1,0,0,0,0,4,8,2,2,0,2,75,147,106.9655172413793,105.0,0,8.5,3,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,3.56551724137931,2.0714285714285716,1.0
2080,21048,24554,17652,0,216,87,1,100,3422,1,1,0,0,0,4,2,262,0,6,17,0,4,0,0,0,33,98,25,3,0,8,27,126,58.02671755725191,58.0,1,3.0,2,0.8181818181818182,0.32954545454545453,0.003787878787878788,0.009900990099009901,0.21979817256534814,2.0,2.62
22848,3907,24905,1825,0,310,34,1,9,64,2,10,1,268,0,8,1,36,0,11,8,0,2,0,0,0,0,2,2,0,0,0,68,148,94.16666666666666,89.5,1,5.5,3,8.378378378378379,0.918918918918919,0.05405405405405406,0.2,2.5450450450450446,1.0,4.0
25798,5149,14655,13617,0,3,3,1,1,24,1,0,0,0,0,1,4,1,1,0,1,1,0,0,0,0,1,1,1,2,0,0,26,61,38.0,32.5,0,0.5,1,0.6,0.6,0.2,0.5,7.6,4.0,1.0
3205,9310,12687,15192,0,43,16,2,21,10,1,0,0,0,0,1,3,75,0,0,2,0,3,0,0,0,3,23,1,0,0,1,25,235,89.89333333333333,51.0,1,0.0,,0.5512820512820513,0.20512820512820512,0.01282051282051282,0.043478260869565216,1.1524786324786325,1.5,3.5714285714285716
20581,9319,5779,2344,1,59,0,14,1,147,1,0,0,0,0,1,34,1,28,1,14,0,0,0,4,0,0,4,2,1,0,0,65,391,105.8235294117647,93.0,0,14.5,3,1.6857142857142857,0.0,0.02857142857142857,0.06666666666666667,3.023529411764706,2.4285714285714284,1.0
9493,18575,25466,5572,1,9,3,24,1,185,1,0,0,0,0,1,61,1,43,0,41,2,2,1,15,0,1,11,5,6,0,1,84,156,123.29508196721312,126.0,0,21.5,3,0.14516129032258066,0.04838709677419355,0.016129032258064516,0.04,1.988630354309889,2.5416666666666665,1.0
17127,7601,5682,1052,0,641,5,6,1,64,2,8,0,0,0,5,29,2,28,0,5,3,0,0,0,0,0,4,1,0,0,0,45,134,85.41379310344828,86.0,1,14.0,3,20.677419354838708,0.16129032258064516,0.06451612903225806,0.2857142857142857,2.755283648498332,4.833333333333333,2.0
16582,10321,15684,10859,0,195,180,3,1,114,1,2,1,3,0,1,26,1,16,1,3,0,0,0,0,0,0,0,2,0,0,0,38,118,72.26923076923077,62.5,1,8.5,3,7.222222222222222,6.666666666666667,0.037037037037037035,0.25,2.6766381766381766,8.666666666666666,1.0
604,15440,15953,9397,0,105,49,51,4,17,8,0,0,0,0,7,153,9,0,0,32,0,1,2,5,1,8,19,10,13,0,7,30,348,94.90196078431372,92.0,1,0.0,,0.6481481481481481,0.30246913580246915,0.04938271604938271,0.14545454545454545,0.5858145727426772,3.0,2.25
26813,9083,14035,16419,0,47,0,5,1,26,1,1,0,0,0,1,24,1,14,0,1,0,0,0,0,0,0,9,0,5,0,0,45,85,64.5,64.5,0,7.0,3,1.88,0.0,0.04,0.16666666666666666,2.58,4.8,1.0
4141,4225,18043,18006,0,111,1,1,3,28,4,2,0,0,0,1,43,4,0,2,12,0,0,0,0,0,2,7,1,1,0,0,47,136,73.41279069767441,66.5,1,1.0,1,2.3617021276595747,0.02127659574468085,0.0851063829787234,1.0,1.5619742701632853,43.0,1.3333333333333333
12737,10461,22447,5506,1,54,0,18,1,338,1,1,0,0,0,1,70,3,17,1,20,0,0,0,1,0,17,3,0,5,0,0,40,178,72.68571428571428,69.0,0,9.0,3,0.7397260273972602,0.0,0.0136986301369863,0.05263157894736842,0.9956947162426614,3.888888888888889,3.0
21415,25442,19802,10716,0,1933,1583,1,23,529,3,3,1,0,0,177,55,74,0,16,51,2,0,2,5,0,3,24,15,7,1,5,41,202,99.67616707616708,96.0,0,8.0,3,14.984496124031008,12.271317829457365,0.023255813953488372,0.125,0.7726834657067215,55.0,3.217391304347826
1875,23352,23857,1683,1,2,2,7,1,322,1,0,0,0,0,2,30,1,6,1,7,0,0,0,1,0,2,3,1,0,0,7,66,119,94.2,99.0,0,3.5,2,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.125,3.0387096774193547,4.285714285714286,1.0
10784,6415,3009,9989,0,73,0,26,1,1271,1,1,0,0,0,1,267,1,24,0,54,1,1,10,0,0,14,55,15,22,1,7,34,345,71.33333333333334,67.0,0,12.0,3,0.27238805970149255,0.0,0.0037313432835820895,0.037037037037037035,0.26616915422885573,10.26923076923077,1.0
15738,6234,7222,14274,0,1408,210,2,71,3002,1,1,0,0,0,6,2,345,0,18,15,1,5,0,1,0,29,88,10,1,1,10,28,189,57.676811594202896,48.5,0,9.0,3,4.057636887608069,0.6051873198847262,0.002881844380403458,0.0136986301369863,0.16621559537234265,1.0,4.859154929577465
4913,20739,17644,404,1,1,0,3,1,64,1,0,0,0,0,1,5,1,5,1,0,0,0,0,0,0,0,4,0,0,0,0,50,76,63.2,59.0,0,3.0,2,0.16666666666666666,0.0,0.16666666666666666,0.25,10.533333333333333,1.6666666666666667,1.0
25804,10876,19348,5232,1,49,15,2,1,10,1,0,0,0,0,10,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68,82,75.0,75.0,0,0.0,,16.333333333333332,5.0,0.3333333333333333,0.3333333333333333,25.0,1.0,1.0
22563,19922,15590,11658,1,47,0,3,1,148,1,1,0,0,0,1,20,1,19,1,3,0,0,0,0,0,3,0,5,2,0,2,55,242,91.35,86.0,0,10.0,3,2.238095238095238,0.0,0.047619047619047616,0.25,4.35,6.666666666666667,1.0
21397,20626,2454,17124,1,10,0,2,1,198,1,0,0,0,0,1,2,3,2,0,0,0,0,0,0,0,0,2,1,0,0,0,48,91,71.0,74.0,0,1.0,1,2.0,0.0,0.2,0.3333333333333333,14.2,1.0,3.0
15431,5904,7821,1513,0,49,75,1,2,1,1,0,0,0,0,17,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,29,67,49.0,50.0,0,0.0,,9.8,15.0,0.2,0.3333333333333333,9.8,1.0,2.0
41,2117,18155,14347,1,4,1,83,1,943,1,0,0,0,0,1,313,1,52,0,73,4,1,3,5,0,16,34,9,21,0,11,109,325,156.89456869009584,151.0,0,26.0,3,0.012738853503184714,0.0031847133757961785,0.0031847133757961785,0.011904761904761904,0.4996642314971205,3.7710843373493974,1.0
8517,1655,6767,1795,1,1,1,5,1,245,1,0,0,0,0,1,15,1,4,0,2,0,0,0,0,0,4,0,0,0,0,0,35,72,57.86666666666667,66.0,0,2.0,2,0.0625,0.0625,0.0625,0.16666666666666666,3.6166666666666667,3.0,1.0
10740,10049,18748,7463,0,5,3,1,1,22,1,0,0,0,0,1,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,41,69,55.0,54.5,0,0.0,,0.7142857142857143,0.42857142857142855,0.14285714285714285,0.5,7.857142857142857,6.0,1.0
20861,553,8786,17713,1,1,1,46,1,2231,1,0,0,0,0,1,89,1,26,0,6,0,3,0,0,0,5,37,0,1,0,1,44,96,69.70786516853933,75.0,0,13.0,3,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.02127659574468085,0.7745318352059926,1.934782608695652,1.0
1451,19825,14186,18551,1,2,0,2,1,43,1,0,0,0,0,1,10,1,10,1,1,0,0,0,0,0,2,3,0,0,0,0,64,134,89.9,83.5,0,5.5,3,0.18181818181818182,0.0,0.09090909090909091,0.3333333333333333,8.172727272727274,5.0,1.0
26593,19254,5500,3282,1,1,0,38,1,6784,1,0,0,0,0,1,97,2,0,0,7,2,0,1,0,0,11,34,3,1,0,4,19,138,60.51030927835052,63.5,0,0.0,,0.010101010101010102,0.0,0.010101010101010102,0.02564102564102564,0.6112152452358638,2.5526315789473686,2.0
9712,5180,20558,12599,1,2,2,9,1,821,1,0,0,0,0,2,103,1,10,0,7,0,0,0,0,0,41,17,0,0,0,0,8,70,23.718446601941743,21.0,0,5.0,2,0.019230769230769232,0.019230769230769232,0.009615384615384616,0.1,0.22806198655713214,11.444444444444445,1.0
25400,23437,12834,1849,0,1055,109,1,1,256,15,10,0,0,0,31,24,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,26,56,28.05952380952381,26.0,1,3.0,2,27.763157894736842,2.8684210526315788,0.39473684210526316,7.5,0.7384085213032582,24.0,14.0
13524,7971,6533,6819,1,28,0,40,1,4661,4,0,0,0,0,4,130,1,0,0,33,2,1,0,5,0,16,20,4,5,0,7,50,205,81.94615384615385,81.0,0,0.0,,0.21374045801526717,0.0,0.030534351145038167,0.0975609756097561,0.6255431591309454,3.25,1.0
20582,25551,11909,5450,0,55,3,11,1,92,1,0,0,0,0,1,69,3,30,0,16,0,0,7,0,0,2,11,3,6,0,1,61,144,92.76811594202898,94.0,0,15.0,3,0.7638888888888888,0.041666666666666664,0.013888888888888888,0.08333333333333333,1.2884460547504026,6.2727272727272725,3.0
26071,25413,17098,10884,0,396,0,1,2,23,2,0,0,0,0,2,2,38,0,0,0,0,0,0,0,0,3,37,0,0,0,0,45,95,81.05263157894737,81.0,1,0.0,,9.9,0.0,0.05,0.6666666666666666,2.026315789473684,2.0,19.0
18422,20890,12789,16384,1,1,1,2,1,477,1,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,84,60.5,66.5,0,0.0,,0.2,0.2,0.2,0.3333333333333333,12.1,2.0,1.0
10946,7973,14232,6641,0,67,122,11,1,2073,2,0,1,0,0,5,115,1,5,1,34,8,6,8,2,2,20,15,4,1,0,1,30,124,63.19130434782609,65.0,0,3.0,2,0.5775862068965517,1.0517241379310345,0.017241379310344827,0.16666666666666666,0.5447526236881559,10.454545454545455,1.0
12098,20789,13300,17310,1,1,0,2,1,822,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67,100,83.5,83.5,0,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,27.833333333333332,1.0,1.0
5665,10148,13983,5164,1,1270,1,3,1,99,1,4,0,0,0,1,10,1,10,1,2,0,0,0,0,0,1,0,0,0,0,0,79,123,107.3,113.5,0,5.5,3,115.45454545454545,0.09090909090909091,0.09090909090909091,0.25,9.754545454545454,3.3333333333333335,1.0
18338,5792,18683,1041,1,92,20,5,2,85,1,0,0,0,0,8,22,3,10,2,7,0,0,0,0,1,0,4,3,4,0,0,38,209,108.15151515151516,93.5,0,6.0,3,3.68,0.8,0.04,0.14285714285714285,4.326060606060606,4.4,1.5
15331,12698,18061,11409,1,31,5,4,1,458,7,0,0,0,0,3,7,4,2,0,1,0,0,0,1,0,4,3,0,1,0,1,52,119,85.53571428571428,82.5,0,1.0,1,2.8181818181818183,0.45454545454545453,0.6363636363636364,1.4,7.775974025974025,1.75,4.0
9596,24463,9702,14296,1,21,11,4,1,37,1,0,0,0,0,3,8,1,6,1,2,0,0,0,0,0,1,2,0,0,0,0,59,111,87.25,91.5,0,3.5,2,2.3333333333333335,1.2222222222222223,0.1111111111111111,0.2,9.694444444444445,2.0,1.0
26665,9686,6129,2848,1,7,4,62,1,812,1,0,0,0,0,2,294,1,53,0,86,3,3,2,21,3,16,44,16,33,0,10,63,319,101.92857142857144,98.0,0,26.5,3,0.023728813559322035,0.013559322033898305,0.003389830508474576,0.015873015873015872,0.3455205811138015,4.741935483870968,1.0
18818,2184,25903,15994,1,1,0,4,1,1055,1,0,0,0,0,1,8,1,0,0,1,0,0,0,0,0,1,2,0,1,1,0,25,69,53.375,60.5,0,0.0,,0.1111111111111111,0.0,0.1111111111111111,0.2,5.930555555555555,2.0,1.0
4159,7766,2053,2568,0,3,7,1,1,23,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22.0,22.0,0,0.0,,1.5,3.5,0.5,0.5,11.0,1.0,1.0
10987,12559,13267,4080,0,0,0,1,1,10,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,48,48,48.0,48.0,1,0.0,,0.0,0.0,1.0,1.0,24.0,1.0,1.0
13204,6652,107,837,1,1,0,5,1,24,1,0,0,0,0,1,8,1,4,0,0,0,0,0,0,0,0,6,0,0,0,0,39,76,62.25,65.5,0,2.0,2,0.1111111111111111,0.0,0.1111111111111111,0.16666666666666666,6.916666666666667,1.6,1.0
8884,20493,1280,7376,0,145,0,1,2,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,66,72,69.0,69.0,1,0.0,,48.333333333333336,0.0,0.3333333333333333,0.3333333333333333,23.0,1.0,1.0
15905,2589,1086,7962,1,59,60,6,1,174,1,0,0,0,0,15,16,5,13,0,5,0,0,0,0,0,0,3,5,3,0,0,69,234,114.525,91.0,0,6.5,3,2.8095238095238093,2.857142857142857,0.047619047619047616,0.14285714285714285,5.453571428571429,2.6666666666666665,5.0
7570,13041,7210,14052,1,67,1,6,1,557,2,0,0,0,0,3,29,8,4,5,10,0,0,1,0,1,1,9,2,6,0,1,18,276,82.5603448275862,66.5,1,4.5,2,1.8108108108108107,0.02702702702702703,0.05405405405405406,0.2857142857142857,2.2313606710158433,4.833333333333333,8.0
26969,25089,20297,4439,0,70,20,1,7,141,2,0,0,0,0,5,6,7,5,7,1,0,0,0,0,0,1,1,2,0,0,1,42,124,80.23809523809524,86.0,1,6.0,3,5.384615384615385,1.5384615384615385,0.15384615384615385,0.25,6.172161172161172,6.0,1.0
4423,2684,1329,2711,0,450,38,1,7,47,1,3,0,0,0,12,1,23,0,14,2,0,0,1,0,0,0,6,0,3,0,0,81,146,103.7391304347826,99.0,0,7.0,3,18.75,1.5833333333333333,0.041666666666666664,0.125,4.3224637681159415,1.0,3.2857142857142856
22043,9047,6426,10487,1,3,3,34,9,432,77,0,0,0,0,1,396,19,7,7,30,5,2,0,4,1,12,42,9,12,0,233,23,379,90.35419989367358,70.0,1,7.0,3,0.007228915662650603,0.007228915662650603,0.1855421686746988,1.7906976744186047,0.21772096359921345,11.647058823529411,2.111111111111111
26577,19041,23201,10228,1,1,0,2,1,82,1,0,0,0,0,1,4,2,4,2,1,0,0,0,0,0,0,1,3,0,0,1,44,98,67.5,64.0,0,3.0,2,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,11.25,2.0,2.0
15812,5789,16416,1664,1,1,0,63,1,398,1,0,0,0,0,1,158,1,30,0,5,0,0,0,0,0,17,60,7,2,0,3,23,92,49.85443037974684,51.0,0,15.0,3,0.006289308176100629,0.0,0.006289308176100629,0.015625,0.31354987660218137,2.507936507936508,1.0
21843,4868,12642,8168,1,248,144,1,2,92,2,1,0,0,0,11,4,10,4,2,2,7,0,3,0,0,0,0,0,0,0,0,24,151,81.25,82.5,0,3.0,2,17.714285714285715,10.285714285714286,0.14285714285714285,0.6666666666666666,5.803571428571429,4.0,5.0
4858,21218,17637,15426,1,1,1,38,1,212,1,0,0,0,0,1,219,1,118,0,40,3,0,0,5,1,14,61,11,20,0,11,38,263,80.97716894977168,76.0,0,59.0,3,0.004545454545454545,0.004545454545454545,0.004545454545454545,0.02564102564102564,0.36807804068078037,5.7631578947368425,1.0
14980,2368,2424,12650,0,443,774,1,1,191,1,3,1,0,0,32,1,8,0,6,0,2,0,0,0,0,0,0,0,0,0,0,11,28,15.5,11.0,0,3.0,2,49.22222222222222,86.0,0.1111111111111111,0.5,1.7222222222222223,1.0,8.0
18858,4659,1302,17151,1,1,0,4,1,24,1,0,0,0,0,1,7,1,2,0,0,0,0,0,0,0,1,3,0,0,0,0,34,78,55.0,58.0,0,1.0,1,0.125,0.0,0.125,0.2,6.875,1.75,1.0
16878,22356,6299,17504,0,816,727,9,1,283,1,6,0,0,0,4,119,2,75,0,27,1,0,1,2,0,1,24,8,8,0,1,69,185,109.12605042016808,110.0,0,37.5,3,6.743801652892562,6.008264462809917,0.008264462809917356,0.1,0.9018681852906453,13.222222222222221,2.0
2241,21872,15044,10453,0,0,0,1,2,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,59,49.5,49.5,0,0.0,,0.0,0.0,0.3333333333333333,0.3333333333333333,16.5,1.0,1.0
3796,9231,18945,10758,1,11,2,16,1,1403,2,0,0,0,0,2,53,4,17,2,8,0,0,1,0,0,4,5,6,4,0,0,45,267,106.0990566037736,104.0,0,9.5,3,0.19298245614035087,0.03508771929824561,0.03508771929824561,0.11764705882352941,1.8613869579609403,3.3125,4.0
11508,22874,11740,9642,1,3,3,11,1,144,1,0,0,0,0,1,49,1,39,0,33,3,1,3,6,1,2,5,2,9,0,1,66,189,103.9591836734694,106.0,0,19.5,3,0.06,0.06,0.02,0.08333333333333333,2.079183673469388,4.454545454545454,1.0
13889,7680,6730,3374,1,13,11,3,1,73,1,0,0,0,0,1,4,1,4,1,2,0,0,0,0,0,0,1,0,0,0,0,70,99,85.25,86.0,0,2.5,2,2.6,2.2,0.2,0.25,17.05,1.3333333333333333,1.0
13329,20162,20824,7100,1,2,2,5,1,42,1,0,0,0,0,1,15,1,6,0,0,0,0,0,0,0,0,2,1,1,0,1,116,154,136.66666666666666,138.0,0,3.0,2,0.125,0.125,0.0625,0.16666666666666666,8.541666666666666,3.0,1.0
1345,20125,21813,9093,1,1,0,2,1,10,1,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,80,120,100.0,100.0,0,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,33.333333333333336,1.0,1.0
16126,8967,20084,2641,0,20,19,1,2,12,1,0,0,0,0,13,2,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0,48,107,76.75,76.0,0,0.0,,3.3333333333333335,3.1666666666666665,0.16666666666666666,0.3333333333333333,12.791666666666666,2.0,2.0
18403,13542,25368,886,1,32,0,41,1,372,1,0,0,0,0,1,300,1,115,0,82,14,3,0,3,0,25,54,14,28,0,26,35,253,80.32666666666667,76.0,0,57.5,3,0.10631229235880399,0.0,0.0033222591362126247,0.023809523809523808,0.2668660022148394,7.317073170731708,1.0
18109,21456,11224,7432,0,1,1,1,2,193,1,0,0,0,0,1,4,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,60,85,74.25,76.0,0,1.0,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,12.375,4.0,1.0
21184,442,11374,13467,1,2,2,17,1,89,1,0,0,0,0,1,90,1,66,1,9,2,4,0,1,0,10,16,1,6,2,7,55,179,89.21111111111111,89.0,0,33.5,3,0.02197802197802198,0.02197802197802198,0.01098901098901099,0.05555555555555555,0.9803418803418803,5.294117647058823,1.0
10075,8394,937,17579,1,10,0,72,1,382,2,0,0,0,0,2,314,1,137,0,58,3,4,5,9,0,29,46,7,34,0,16,24,232,67.56050955414013,66.0,0,68.5,3,0.031746031746031744,0.0,0.006349206349206349,0.0273972602739726,0.21447780810838135,4.361111111111111,1.0
8166,24718,6421,17374,0,275,0,2,1,23,2,0,0,0,0,3,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,58,108,83.16666666666666,83.5,1,1.0,1,55.0,0.0,0.4,0.6666666666666666,16.633333333333333,1.0,3.0
21071,8110,7385,4995,0,17,1,11,2,6,1,0,0,0,0,2,85,2,0,0,4,0,0,0,0,1,5,5,4,1,0,2,49,150,91.62352941176472,89.0,0,0.0,,0.19540229885057472,0.011494252873563218,0.011494252873563218,0.07692307692307693,1.0531440162271808,7.7272727272727275,1.0
6557,12555,11469,2025,1,8,9,4,1,339,2,0,0,0,0,2,25,1,7,0,3,1,0,0,0,0,0,19,1,0,0,1,73,175,95.64,93.0,0,3.5,2,0.3076923076923077,0.34615384615384615,0.07692307692307693,0.4,3.6784615384615384,6.25,1.0
428,5383,3262,1869,0,1,1,1,1,40,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,91,91,91.0,91.0,0,0.5,1,0.5,0.5,0.5,0.5,45.5,1.0,1.0
25792,26399,21047,1002,1,96,44,14,1,553,1,0,0,0,0,3,57,1,14,0,6,0,0,0,1,0,12,6,1,4,1,2,79,151,108.08771929824562,109.0,0,7.0,3,1.6551724137931034,0.7586206896551724,0.017241379310344827,0.06666666666666667,1.8635813672111312,4.071428571428571,1.0
14808,20200,17866,1160,1,1,1,1,1,302,1,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,217,217,217.0,217.0,0,0.5,1,0.5,0.5,0.5,0.5,108.5,1.0,1.0
2883,11884,4714,12108,1,3,2,25,1,294,1,0,0,0,0,1,162,1,48,0,39,3,0,3,3,3,8,45,2,16,0,13,53,244,92.73456790123456,89.0,0,24.0,3,0.018404907975460124,0.012269938650306749,0.006134969325153374,0.038461538461538464,0.5689237294554267,6.48,1.0
7723,25533,18437,10972,1,6,257,1,1,28,1,0,0,0,0,38,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,118,127,122.5,122.5,0,0.5,1,2.0,85.66666666666667,0.3333333333333333,0.5,40.833333333333336,1.0,2.0
15784,15486,6696,10422,1,1,0,36,1,2251,1,0,0,0,0,1,71,1,22,0,3,0,3,0,0,0,4,30,0,1,0,0,29,81,55.63380281690141,62.0,0,11.0,3,0.013888888888888888,0.0,0.013888888888888888,0.02702702702702703,0.7726917057902973,1.9722222222222223,1.0
24730,1432,18098,13401,1,92,64,5,1,43,1,0,0,0,0,5,34,1,10,1,7,0,0,0,2,0,2,4,1,5,2,2,74,153,112.6764705882353,113.0,0,5.5,3,2.6285714285714286,1.8285714285714285,0.02857142857142857,0.16666666666666666,3.219327731092437,6.8,1.0
24376,5255,12799,12284,0,2,3,2,1,0,1,0,0,0,0,1,3,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,78,104,95.0,103.0,0,0.0,,0.5,0.75,0.25,0.3333333333333333,23.75,1.5,1.0
11736,8230,1470,6442,1,4,4,2,1,16,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,87,76.5,76.5,0,0.0,,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,25.5,1.0,1.0
9468,10605,18313,14418,1,56,56,2,1,0,1,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,71,104,93.25,99.0,0,0.0,,11.2,11.2,0.2,0.3333333333333333,18.65,2.0,1.0
8410,20941,19042,9869,1,0,0,30,1,2223,1,0,0,0,0,1,443,1,35,0,17,0,0,1,0,0,92,0,0,0,4,0,25,94,43.46726862302483,35.0,0,17.5,3,0.0,0.0,0.0022522522522522522,0.03225806451612903,0.09789925365546133,14.766666666666667,1.0
22932,25146,11043,3028,0,33,15,1,4,268,1,0,0,0,0,2,1,10,0,1,0,0,0,0,0,0,1,6,1,1,0,0,23,62,41.5,38.0,1,0.5,1,3.0,1.3636363636363635,0.09090909090909091,0.2,3.772727272727273,1.0,2.5
3364,5569,25536,16518,1,3,3,2,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,57,39.0,39.0,0,0.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,13.0,1.0,1.0
25699,11222,13281,14928,1,2,0,4,1,788,1,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,78,121,102.5,110.0,0,0.0,,0.2857142857142857,0.0,0.14285714285714285,0.2,14.642857142857142,1.5,1.0
17989,22677,20929,16444,0,3,2,1,2,209,1,0,0,0,0,1,17,2,5,2,2,1,0,0,2,0,5,1,0,1,0,0,72,139,102.73529411764706,98.5,1,3.5,2,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.3333333333333333,5.4071207430340555,17.0,1.0
23572,10720,8520,3589,1,14,2,8,1,107,1,0,0,0,0,3,19,1,16,1,4,1,1,0,0,0,0,2,1,0,0,2,160,243,196.94736842105263,196.0,0,8.5,3,0.7,0.1,0.05,0.1111111111111111,9.847368421052632,2.375,1.0
7826,18707,17772,5585,1,17,4,45,1,574,1,0,0,0,0,1,346,1,64,0,73,14,1,4,4,3,21,80,15,31,0,27,49,325,96.78323699421966,93.0,0,32.0,3,0.04899135446685879,0.011527377521613832,0.002881844380403458,0.021739130434782608,0.278914227649048,7.688888888888889,1.0
5727,2055,5331,13922,0,347,141,1,174,8509,1,2,0,1,0,6,1,461,1,5,31,0,4,0,1,0,63,173,42,9,1,10,28,111,52.12147505422993,52.0,1,3.0,2,0.7510822510822511,0.3051948051948052,0.0021645021645021645,0.005714285714285714,0.11281704557192626,1.0,2.6494252873563218
20886,7752,22765,3441,1,11,0,17,1,94,1,0,0,0,0,1,58,1,48,0,6,0,1,3,6,0,9,9,0,8,0,6,51,234,87.41379310344828,79.0,0,24.0,3,0.1864406779661017,0.0,0.01694915254237288,0.05555555555555555,1.4815897136177676,3.411764705882353,1.0
12315,2130,19417,9249,1,5,1,25,1,409,1,0,0,0,0,2,108,1,49,0,81,1,0,3,7,1,1,19,9,8,0,3,69,288,106.26851851851852,102.0,0,24.5,3,0.045871559633027525,0.009174311926605505,0.009174311926605505,0.038461538461538464,0.9749405368671423,4.32,1.0
882,7295,12161,5273,1,14,3,3,1,118,1,0,0,0,0,2,7,2,6,2,1,0,0,0,0,0,0,1,1,0,0,0,39,144,83.0,81.0,0,4.0,2,1.5555555555555556,0.3333333333333333,0.1111111111111111,0.25,9.222222222222221,2.3333333333333335,2.0
10814,4019,13466,11742,1,1,1,26,1,732,1,0,0,0,0,1,105,1,18,1,23,2,0,0,1,0,19,12,7,7,0,5,35,107,65.5047619047619,67.0,0,9.5,3,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.037037037037037035,0.6179694519317162,4.038461538461538,1.0
9288,4428,15539,11142,0,232,41,9,1,115,1,2,0,0,0,5,27,24,13,14,11,0,0,1,0,1,5,8,3,1,0,3,9,224,93.91203703703704,87.5,0,13.5,3,4.549019607843137,0.803921568627451,0.0196078431372549,0.1,1.8414124909222949,3.0,24.0
